codigo_alt,depto,anio,clas_gen,tipo_entidad,clasificacion_ofpuj,entidad,total_recaudo
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,3350589
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,1912914
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,234541
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,837647
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,837647
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,4779374
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,8889
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,340886354
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,817200
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,8563
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,8563
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,17126
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,599
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,2140
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,2140
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,118046
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,118046
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,33052
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,944371
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,472185
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,472185
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,45060668
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,0
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,0
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,0
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,0
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,0
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,0
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,0
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,1053193579
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,11036294
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,11036294
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,22072588
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,772540
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,2759073
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,2759073
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,182066477
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,0
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,851555
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,8923
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,8923
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,17846
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,624
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,2230
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,2230
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,0
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,7262872
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,7262872
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,2033604
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,58102979
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,29051489
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,29051489
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,2772383649
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,56698144
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,594133
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,594133
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,1188266
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,41589
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,148533
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,148533
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,43639439
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,457292
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,457292
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,914585
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,32010
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,114323
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,114323
68081.0,Santander,2024,Transferencias,Municipio,Sistema general de participaciones,Barrancabermeja,167186833132
68081.0,Santander,2024,Transferencias,Municipio,Sistema general de participaciones,Barrancabermeja,3480724160
68081.0,Santander,2024,Transferencias,Municipio,Sistema general de participaciones,Barrancabermeja,3615608074
68081.0,Santander,2024,Transferencias,Municipio,Sistema general de participaciones,Barrancabermeja,62592289450
68081.0,Santander,2024,Transferencias,Municipio,Sistema general de participaciones,Barrancabermeja,2619258610
68081.0,Santander,2024,Transferencias,Municipio,Sistema general de participaciones,Barrancabermeja,1390314102
68081.0,Santander,2024,Transferencias,Municipio,Sistema general de participaciones,Barrancabermeja,995437174
68081.0,Santander,2024,Transferencias,Municipio,Sistema general de participaciones,Barrancabermeja,746577881
68081.0,Santander,2024,Transferencias,Municipio,Sistema general de participaciones,Barrancabermeja,9456653155
68081.0,Santander,2024,Transferencias,Municipio,Sistema general de participaciones,Barrancabermeja,1343174825
68081.0,Santander,2024,Transferencias,Municipio,Sistema general de participaciones,Barrancabermeja,1025201949
68081.0,Santander,2024,Transferencias,Municipio,Sistema general de participaciones,Barrancabermeja,1058920504
68081.0,Santander,2024,Transferencias,Municipio,Sistema general de participaciones,Barrancabermeja,2054166986
68081.0,Santander,2024,Transferencias,Municipio,Sistema general de participaciones,Barrancabermeja,5405261269
68081.0,Santander,2024,Transferencias,Municipio,Otras transferencias,Barrancabermeja,9433176800
68081.0,Santander,2024,Transferencias,Municipio,Otras transferencias,Barrancabermeja,16068888338
68081.0,Santander,2024,Transferencias,Municipio,Otras transferencias,Barrancabermeja,0
68081.0,Santander,2024,Transferencias,Municipio,Otras transferencias,Barrancabermeja,192632400
68081.0,Santander,2024,Transferencias,Municipio,Recursos del sistema de seguridad social integral,Barrancabermeja,114524907629
68081.0,Santander,2024,Transferencias,Municipio,Recursos del sistema de seguridad social integral,Barrancabermeja,12069503648
68081.0,Santander,2024,Transferencias,Municipio,Recursos del sistema de seguridad social integral,Barrancabermeja,222336377
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,796294487
68081.0,Santander,2024,Ingresos propios,Municipio,"Tasas, multas y contribuciones",Barrancabermeja,2827972517
68081.0,Santander,2024,Recursos de capital,Municipio,Otros recursos de capital,Barrancabermeja,28693825
68081.0,Santander,2024,Recursos de capital,Municipio,Otros recursos de capital,Barrancabermeja,25052522
68081.0,Santander,2024,Recursos de capital,Municipio,Otros recursos de capital,Barrancabermeja,2841908
68081.0,Santander,2024,Recursos de capital,Municipio,Otros recursos de capital,Barrancabermeja,264181905
68081.0,Santander,2024,Recursos de capital,Municipio,Otros recursos de capital,Barrancabermeja,1271754
68081.0,Santander,2024,Recursos de capital,Municipio,Otros recursos de capital,Barrancabermeja,8287788
68081.0,Santander,2024,Recursos de capital,Municipio,Otros recursos de capital,Barrancabermeja,2039727
68081.0,Santander,2024,Recursos de capital,Municipio,Otros recursos de capital,Barrancabermeja,1577690
68081.0,Santander,2024,Recursos de capital,Municipio,Otros recursos de capital,Barrancabermeja,16294697
68081.0,Santander,2024,Recursos de capital,Municipio,Otros recursos de capital,Barrancabermeja,114950676
68081.0,Santander,2024,Recursos de capital,Municipio,Otros recursos de capital,Barrancabermeja,3739762
68081.0,Santander,2024,Recursos de capital,Municipio,Otros recursos de capital,Barrancabermeja,498023392
68081.0,Santander,2024,Recursos de capital,Municipio,Otros recursos de capital,Barrancabermeja,4539432988
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos de crédito,Barrancabermeja,20000000000
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,1748855883
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,277629091
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,539003086
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,190161505
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,55440494
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,57318771
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,544866029
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,638502857
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,111788728
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,1288221938
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,23249014
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,6691392658
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,8919724
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,37812214
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,2826800346
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,533386902
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,7083327758
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,426015013
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,24128312
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,1722873579
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,1337787
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,334949816
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,1114112586
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,683236428
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,153277
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,456919366
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,238269
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,50941886
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,24841116
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,498286990
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,956594893
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,6794627204
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,673835401
68081.0,Santander,2024,Recursos de capital,Municipio,Recursos del balance,Barrancabermeja,16036131175
68081.0,Santander,2024,Recursos de capital,Municipio,Otros recursos de capital,Barrancabermeja,4771889583
68081.0,Santander,2024,Recursos de capital,Municipio,Otros recursos de capital,Barrancabermeja,1160468716
